-22  -0.000306267  -0.000299983
-22  -1.14878e-05  -1.1252e-05
-22  -3.36625e-06  -3.29714e-06
-22  -1.60473e-06  -1.57177e-06
-21.9999  -9.42104e-07  -9.22739e-07
-21.9999  -6.20758e-07  -6.07986e-07
-21.9999  -4.40257e-07  -4.31189e-07
-21.9999  -3.28629e-07  -3.21852e-07
-21.9998  -2.54724e-07  -2.49463e-07
-21.9998  -2.03238e-07  -1.99034e-07
-21.9997  -1.65922e-07  -1.62484e-07
-21.9996  -1.38007e-07  -1.35142e-07
-21.9996  -1.16576e-07  -1.14151e-07
-21.9995  -9.97629e-08  -9.76827e-08
-21.9994  -8.63287e-08  -8.45243e-08
-21.9994  -7.54241e-08  -7.38436e-08
-21.9993  -6.64511e-08  -6.50549e-08
-21.9992  -5.89787e-08  -5.77359e-08
-21.9991  -5.26896e-08  -5.1576e-08
-21.999  -4.73465e-08  -4.63427e-08
-21.9989  -4.27686e-08  -4.18588e-08
-21.9988  -3.88163e-08  -3.79878e-08
-21.9987  -3.53807e-08  -3.46227e-08
-21.9985  -3.23753e-08  -3.16791e-08
-21.9984  -2.97312e-08  -2.90895e-08
-21.9983  -2.73928e-08  -2.67991e-08
-21.9981  -2.53145e-08  -2.47637e-08
-21.998  -2.34593e-08  -2.29466e-08
-21.9978  -2.17963e-08  -2.13179e-08
-21.9977  -2.02998e-08  -1.98522e-08
-21.9975  -1.89483e-08  -1.85286e-08
-21.9974  -1.77237e-08  -1.73292e-08
-21.9972  -1.66105e-08  -1.6239e-08
-21.997  -1.55957e-08  -1.52452e-08
-21.9968  -1.46679e-08  -1.43366e-08
-21.9967  -1.38176e-08  -1.35038e-08
-21.9965  -1.30363e-08  -1.27387e-08
-21.9963  -1.23167e-08  -1.2034e-08
-21.9961  -1.16526e-08  -1.13836e-08
-21.9959  -1.10383e-08  -1.07821e-08
-21.9957  -1.0469e-08  -1.02246e-08
-21.9954  -9.94047e-09  -9.70703e-09
-21.9952  -9.44882e-09  -9.22561e-09
-21.995  -8.99074e-09  -8.77706e-09
-21.9948  -8.56323e-09  -8.35846e-09
-21.9945  -8.16364e-09  -7.9672e-09
-21.9943  -7.78959e-09  -7.60096e-09
-21.994  -7.43895e-09  -7.25765e-09
-21.9938  -7.1098e-09  -6.93539e-09
-21.9935  -6.80043e-09  -6.6325e-09
-21.9932  -6.50929e-09  -6.34746e-09
-21.993  -6.23497e-09  -6.0789e-09
-21.9927  -5.9762e-09  -5.82557e-09
-21.9924  -5.73183e-09  -5.58635e-09
-21.9921  -5.50081e-09  -5.3602e-09
-21.9918  -5.28219e-09  -5.1462e-09
-21.9915  -5.07509e-09  -4.94349e-09
-21.9912  -4.87873e-09  -4.75129e-09
-21.9909  -4.69238e-09  -4.56889e-09
-21.9906  -4.51536e-09  -4.39564e-09
-21.9903  -4.34706e-09  -4.23093e-09
-21.99  -4.18693e-09  -4.07422e-09
-21.9896  -4.03444e-09  -3.92499e-09
-21.9893  -3.88912e-09  -3.78278e-09
-21.989  -3.75052e-09  -3.64716e-09
-21.9886  -3.61824e-09  -3.51772e-09
-21.9883  -3.49189e-09  -3.39411e-09
-21.9879  -3.37114e-09  -3.27596e-09
-21.9876  -3.25565e-09  -3.16297e-09
-21.9872  -3.14512e-09  -3.05485e-09
-21.9868  -3.03928e-09  -2.95132e-09
-21.9865  -2.93787e-09  -2.85212e-09
-21.9861  -2.84064e-09  -2.75701e-09
-21.9857  -2.74736e-09  -2.66578e-09
-21.9853  -2.65783e-09  -2.57822e-09
-21.9849  -2.57185e-09  -2.49414e-09
-21.9845  -2.48923e-09  -2.41335e-09
-21.9841  -2.4098e-09  -2.33569e-09
-21.9837  -2.3334e-09  -2.26099e-09
-21.9833  -2.25988e-09  -2.18911e-09
-21.9828  -2.1891e-09  -2.11991e-09
-21.9824  -2.12091e-09  -2.05326e-09
-21.982  -2.05521e-09  -1.98904e-09
-21.9815  -1.99186e-09  -1.92712e-09
-21.9811  -1.93076e-09  -1.86741e-09
-21.9806  -1.8718e-09  -1.8098e-09
-21.9802  -1.81489e-09  -1.75419e-09
-21.9797  -1.75993e-09  -1.70049e-09
-21.9792  -1.70684e-09  -1.64862e-09
-21.9788  -1.65552e-09  -1.59849e-09
-21.9783  -1.60591e-09  -1.55003e-09
-21.9778  -1.55793e-09  -1.50317e-09
-21.9773  -1.51151e-09  -1.45783e-09
-21.9768  -1.46657e-09  -1.41396e-09
-21.9763  -1.42307e-09  -1.37148e-09
-21.9758  -1.38094e-09  -1.33035e-09
-21.9753  -1.34012e-09  -1.2905e-09
-21.9748  -1.30057e-09  -1.25189e-09
-21.9743  -1.26222e-09  -1.21446e-09
-21.9738  -1.22503e-09  -1.17817e-09
-21.9732  -1.18895e-09  -1.14297e-09
-21.9727  -1.15395e-09  -1.10882e-09
-21.9722  -1.11998e-09  -1.07568e-09
-21.9716  -1.08699e-09  -1.04351e-09
-21.9711  -1.05496e-09  -1.01227e-09
-21.9705  -1.02384e-09  -9.81923e-10
-21.9699  -9.93609e-10  -9.52444e-10
-21.9694  -9.64225e-10  -9.23798e-10
-21.9688  -9.35658e-10  -8.95953e-10
-21.9682  -9.0788e-10  -8.6888e-10
-21.9676  -8.80861e-10  -8.42551e-10
-21.9671  -8.54576e-10  -8.1694e-10
-21.9665  -8.28997e-10  -7.92021e-10
-21.9659  -8.041e-10  -7.6777e-10
-21.9653  -7.79861e-10  -7.44164e-10
-21.9647  -7.56257e-10  -7.2118e-10
-21.964  -7.33268e-10  -6.98797e-10
-21.9634  -7.10871e-10  -6.76995e-10
-21.9628  -6.89048e-10  -6.55755e-10
-21.9622  -6.67778e-10  -6.35057e-10
-21.9615  -6.47045e-10  -6.14885e-10
-21.9609  -6.26829e-10  -5.9522e-10
-21.9602  -6.07115e-10  -5.76046e-10
-21.9596  -5.87886e-10  -5.57348e-10
-21.9589  -5.69127e-10  -5.3911e-10
-21.9583  -5.50823e-10  -5.21317e-10
-21.9576  -5.32958e-10  -5.03955e-10
-21.9569  -5.15521e-10  -4.87012e-10
-21.9562  -4.98496e-10  -4.70473e-10
-21.9556  -4.81872e-10  -4.54326e-10
-21.9549  -4.65637e-10  -4.3856e-10
-21.9542  -4.49778e-10  -4.23162e-10
-21.9535  -4.34284e-10  -4.08123e-10
-21.9528  -4.19145e-10  -3.93431e-10
-21.9521  -4.0435e-10  -3.79075e-10
-21.9514  -3.89888e-10  -3.65047e-10
-21.9506  -3.75751e-10  -3.51336e-10
-21.9499  -3.61928e-10  -3.37934e-10
-21.9492  -3.48411e-10  -3.24831e-10
-21.9484  -3.35191e-10  -3.1202e-10
-21.9477  -3.2226e-10  -2.99491e-10
-21.947  -3.09609e-10  -2.87236e-10
-21.9462  -2.9723e-10  -2.75249e-10
-21.9454  -2.85116e-10  -2.63521e-10
-21.9447  -2.7326e-10  -2.52045e-10
-21.9439  -2.61654e-10  -2.40814e-10
-21.9431  -2.50292e-10  -2.29823e-10
-21.9424  -2.39167e-10  -2.19063e-10
-21.9416  -2.28272e-10  -2.0853e-10
-21.9408  -2.17603e-10  -1.98217e-10
-21.94  -2.07152e-10  -1.88118e-10
-21.9392  -1.96914e-10  -1.78227e-10
-21.9384  -1.86884e-10  -1.6854e-10
-21.9376  -1.77055e-10  -1.59052e-10
-21.9368  -1.67423e-10  -1.49756e-10
-21.9359  -1.57984e-10  -1.40648e-10
-21.9351  -1.48731e-10  -1.31723e-10
-21.9343  -1.3966e-10  -1.22976e-10
-21.9334  -1.30766e-10  -1.14404e-10
-21.9326  -1.22046e-10  -1.06001e-10
-21.9318  -1.13494e-10  -9.77629e-11
-21.9309  -1.05107e-10  -8.96864e-11
-21.93  -9.68804e-11  -8.17672e-11
-21.9292  -8.88105e-11  -7.40014e-11
-21.9283  -8.08935e-11  -6.63855e-11
-21.9274  -7.31257e-11  -5.89158e-11
-21.9266  -6.55035e-11  -5.15888e-11
-21.9257  -5.80235e-11  -4.44012e-11
-21.9248  -5.06824e-11  -3.73498e-11
-21.9239  -4.34769e-11  -3.04313e-11
-21.923  -3.64037e-11  -2.36426e-11
-21.9221  -2.94599e-11  -1.69807e-11
-21.9212  -2.26423e-11  -1.04426e-11
-21.9203  -1.59482e-11  -4.02548e-12
-21.9193  -9.37452e-12  2.27354e-12
-21.9184  -2.91867e-12  8.45713e-12
-21.9175  3.42206e-12  1.45279e-11
-21.9165  9.65025e-12  2.04884e-11
-21.9156  1.57684e-11  2.63411e-11
-21.9147  2.1779e-11  3.20884e-11
-21.9137  2.76843e-11  3.77324e-11
-21.9127  3.34867e-11  4.32756e-11
-21.9118  3.91883e-11  4.872e-11
-21.9108  4.47914e-11  5.40678e-11
-21.9098  5.02981e-11  5.9321e-11
-21.9089  5.57105e-11  6.44816e-11
-21.9079  6.10305e-11  6.95517e-11
-21.9069  6.62602e-11  7.45332e-11
-21.9059  7.14015e-11  7.94279e-11
-21.9049  7.64563e-11  8.42378e-11
-21.9039  8.14263e-11  8.89647e-11
-21.9029  8.63134e-11  9.36102e-11
-21.9019  9.11193e-11  9.81762e-11
-21.9008  9.58457e-11  1.02664e-10
-21.8998  1.00494e-10  1.07076e-10
-21.8988  1.05066e-10  1.11412e-10
-21.8977  1.09564e-10  1.15676e-10
-21.8967  1.13988e-10  1.19867e-10
-21.8956  1.1834e-10  1.23988e-10
-21.8946  1.22621e-10  1.2804e-10
-21.8935  1.26834e-10  1.32024e-10
-21.8925  1.30979e-10  1.35942e-10
-21.8914  1.35058e-10  1.39794e-10
-21.8903  1.39071e-10  1.43583e-10
-21.8892  1.43021e-10  1.47309e-10
-21.8882  1.46909e-10  1.50974e-10
-21.8871  1.50735e-10  1.54579e-10
-21.886  1.54501e-10  1.58125e-10
-21.8849  1.58208e-10  1.61613e-10
-21.8838  1.61858e-10  1.65045e-10
-21.8827  1.6545e-10  1.6842e-10
-21.8815  1.68987e-10  1.71742e-10
-21.8804  1.7247e-10  1.75009e-10
-21.8793  1.75899e-10  1.78224e-10
-21.8782  1.79275e-10  1.81387e-10
-21.877  1.82599e-10  1.845e-10
-21.8759  1.85873e-10  1.87562e-10
-21.8747  1.89097e-10  1.90576e-10
-21.8736  1.92272e-10  1.93542e-10
-21.8724  1.95399e-10  1.9646e-10
-21.8713  1.98479e-10  1.99333e-10
-21.8701  2.01513e-10  2.0216e-10
-21.8689  2.04501e-10  2.04942e-10
-21.8677  2.07445e-10  2.07681e-10
-21.8665  2.10345e-10  2.10376e-10
-21.8654  2.13202e-10  2.1303e-10
-21.8642  2.16017e-10  2.15642e-10
-21.863  2.1879e-10  2.18213e-10
-21.8618  2.21522e-10  2.20744e-10
-21.8605  2.24214e-10  2.23235e-10
-21.8593  2.26867e-10  2.25688e-10
-21.8581  2.29481e-10  2.28103e-10
-21.8569  2.32057e-10  2.3048e-10
-21.8556  2.34596e-10  2.32821e-10
-21.8544  2.37097e-10  2.35125e-10
-21.8532  2.39563e-10  2.37393e-10
-21.8519  2.41993e-10  2.39627e-10
-21.8507  2.44388e-10  2.41826e-10
-21.8494  2.46748e-10  2.43992e-10
-21.8481  2.49075e-10  2.46124e-10
-21.8469  2.51369e-10  2.48224e-10
-21.8456  2.5363e-10  2.50291e-10
-21.8443  2.55859e-10  2.52327e-10
-21.843  2.58056e-10  2.54332e-10
-21.8417  2.60222e-10  2.56306e-10
-21.8404  2.62357e-10  2.5825e-10
-21.8391  2.64463e-10  2.60165e-10
-21.8378  2.66538e-10  2.6205e-10
-21.8365  2.68585e-10  2.63907e-10
-21.8352  2.70602e-10  2.65735e-10
-21.8339  2.72592e-10  2.67535e-10
-21.8326  2.74554e-10  2.69308e-10
-21.8312  2.76488e-10  2.71054e-10
-21.8299  2.78395e-10  2.72774e-10
-21.8285  2.80276e-10  2.74467e-10
-21.8272  2.82131e-10  2.76135e-10
-21.8258  2.8396e-10  2.77778e-10
-21.8245  2.85764e-10  2.79395e-10
-21.8231  2.87544e-10  2.80989e-10
-21.8218  2.89298e-10  2.82558e-10
-21.8204  2.91029e-10  2.84103e-10
-21.819  2.92735e-10  2.85625e-10
-21.8176  2.94419e-10  2.87124e-10
-21.8162  2.96079e-10  2.886e-10
-21.8148  2.97716e-10  2.90053e-10
-21.8134  2.99331e-10  2.91485e-10
-21.812  3.00924e-10  2.92894e-10
-21.8106  3.02495e-10  2.94283e-10
-21.8092  3.04045e-10  2.9565e-10
-21.8078  3.05574e-10  2.96996e-10
-21.8063  3.07082e-10  2.98322e-10
-21.8049  3.0857e-10  2.99628e-10
-21.8035  3.10037e-10  3.00914e-10
-21.802  3.11485e-10  3.0218e-10
-21.8006  3.12913e-10  3.03427e-10
-21.7991  3.14322e-10  3.04655e-10
-21.7977  3.15712e-10  3.05864e-10
-21.7962  3.17083e-10  3.07055e-10
-21.7947  3.18436e-10  3.08228e-10
-21.7933  3.1977e-10  3.09382e-10
-21.7918  3.21086e-10  3.10519e-10
-21.7903  3.22385e-10  3.11638e-10
-21.7888  3.23666e-10  3.12739e-10
-21.7873  3.2493e-10  3.13824e-10
-21.7858  3.26177e-10  3.14892e-10
-21.7843  3.27408e-10  3.15943e-10
-21.7828  3.28621e-10  3.16979e-10
-21.7813  3.29819e-10  3.17998e-10
-21.7798  3.31001e-10  3.19001e-10
-21.7782  3.32166e-10  3.19988e-10
-21.7767  3.33317e-10  3.20961e-10
-21.7752  3.34452e-10  3.21918e-10
-21.7736  3.35571e-10  3.22859e-10
-21.7721  3.36676e-10  3.23787e-10
-21.7705  3.37766e-10  3.24699e-10
-21.769  3.38841e-10  3.25597e-10
-21.7674  3.39902e-10  3.2648e-10
-21.7658  3.40948e-10  3.2735e-10
-21.7643  3.41981e-10  3.28205e-10
-21.7627  3.43e-10  3.29047e-10
-21.7611  3.44005e-10  3.29876e-10
-21.7595  3.44997e-10  3.3069e-10
-21.7579  3.45975e-10  3.31492e-10
-21.7563  3.46941e-10  3.32281e-10
-21.7547  3.47893e-10  3.33057e-10
-21.7531  3.48833e-10  3.3382e-10
-21.7515  3.4976e-10  3.34571e-10
-21.7499  3.50675e-10  3.3531e-10
-21.7482  3.51577e-10  3.36036e-10
-21.7466  3.52468e-10  3.3675e-10
-21.745  3.53346e-10  3.37453e-10
-21.7433  3.54213e-10  3.38143e-10
-21.7417  3.55067e-10  3.38822e-10
-21.74  3.55911e-10  3.3949e-10
-21.7384  3.56743e-10  3.40146e-10
-21.7367  3.57563e-10  3.40791e-10
-21.735  3.58373e-10  3.41424e-10
-21.7334  3.59172e-10  3.42047e-10
-21.7317  3.5996e-10  3.42659e-10
-21.73  3.60737e-10  3.43261e-10
-21.7283  3.61504e-10  3.43852e-10
-21.7266  3.6226e-10  3.44433e-10
-21.7249  3.63007e-10  3.45003e-10
-21.7232  3.63743e-10  3.45563e-10
-21.7215  3.64469e-10  3.46114e-10
-21.7198  3.65185e-10  3.46654e-10
-21.7181  3.65891e-10  3.47185e-10
-21.7163  3.66587e-10  3.47706e-10
-21.7146  3.67274e-10  3.48217e-10
-21.7129  3.67952e-10  3.48719e-10
-21.7111  3.6862e-10  3.49211e-10
-21.7094  3.69279e-10  3.49694e-10
-21.7076  3.69929e-10  3.50168e-10
-21.7059  3.7057e-10  3.50633e-10
-21.7041  3.71202e-10  3.51089e-10
-21.7023  3.71825e-10  3.51537e-10
-21.7006  3.7244e-10  3.51975e-10
-21.6988  3.73046e-10  3.52406e-10
-21.697  3.73644e-10  3.52827e-10
-21.6952  3.74233e-10  3.5324e-10
-21.6934  3.74814e-10  3.53645e-10
-21.6916  3.75387e-10  3.54042e-10
-21.6898  3.75951e-10  3.54431e-10
-21.688  3.76508e-10  3.54811e-10
-21.6862  3.77057e-10  3.55183e-10
-21.6844  3.77597e-10  3.55548e-10
-21.6825  3.78131e-10  3.55905e-10
