-22  4.61221e-10
-22  4.95396e-11
-21.9999  1.69653e-11
-21.9999  8.34219e-12
-21.9998  5.04581e-12
-21.9997  3.50328e-12
-21.9996  2.63488e-12
-21.9994  2.04553e-12
-21.9992  1.59141e-12
-21.999  1.23138e-12
-21.9988  9.59627e-13
-21.9986  7.72379e-13
-21.9983  6.55115e-13
-21.9981  5.83584e-13
-21.9978  5.31879e-13
-21.9975  4.81138e-13
-21.9971  4.24157e-13
-21.9968  3.64326e-13
-21.9964  3.10309e-13
-21.996  2.69639e-13
-21.9955  2.44415e-13
-21.9951  2.30698e-13
-21.9946  2.21205e-13
-21.9941  2.09321e-13
-21.9936  1.92176e-13
-21.9931  1.71337e-13
-21.9926  1.5111e-13
-21.992  1.35703e-13
-21.9914  1.26858e-13
-21.9908  1.23157e-13
-21.9901  1.21113e-13
-21.9895  1.17252e-13
-21.9888  1.09928e-13
-21.9881  9.99471e-14
-21.9874  8.97913e-14
-21.9866  8.20337e-14
-21.9859  7.78867e-14
-21.9851  7.66584e-14
-21.9843  7.63156e-14
-21.9835  7.47269e-14
-21.9826  7.08367e-14
-21.9817  6.51304e-14
-21.9809  5.92041e-14
-21.9799  5.47602e-14
-21.979  5.26371e-14
-21.9781  5.24072e-14
-21.9771  5.27152e-14
-21.9761  5.21049e-14
-21.9751  4.9833e-14
-21.974  4.62189e-14
-21.973  4.23715e-14
-21.9719  3.9499e-14
-21.9708  3.82169e-14
-21.9697  3.82444e-14
-21.9685  3.86279e-14
-21.9674  3.83273e-14
-21.9662  3.68079e-14
-21.965  3.43057e-14
-21.9637  3.16382e-14
-21.9625  2.96998e-14
-21.9612  2.89478e-14
-21.9599  2.91694e-14
-21.9586  2.96431e-14
-21.9573  2.9577e-14
-21.9559  2.856e-14
-21.9545  2.67674e-14
-21.9531  2.4823e-14
-21.9517  2.34147e-14
-21.9503  2.28982e-14
-21.9488  2.31143e-14
-21.9473  2.35093e-14
-21.9458  2.34746e-14
-21.9443  2.26972e-14
-21.9427  2.13224e-14
-21.9412  1.98454e-14
-21.9396  1.88096e-14
-21.938  1.84928e-14
-21.9364  1.87613e-14
-21.9347  1.91671e-14
-21.933  1.92181e-14
-21.9313  1.86603e-14
-21.9296  1.76089e-14
-21.9279  1.64621e-14
-21.9261  1.56582e-14
-21.9243  1.54216e-14
-21.9225  1.56452e-14
-21.9207  1.59681e-14
-21.9189  1.59956e-14
-21.917  1.55283e-14
-21.9151  1.4668e-14
-21.9132  1.37462e-14
-21.9113  1.31233e-14
-21.9093  1.29804e-14
-21.9074  1.32228e-14
-21.9054  1.35455e-14
-21.9034  1.36171e-14
-21.9013  1.32695e-14
-21.8993  1.25865e-14
-21.8972  1.18432e-14
-21.8951  1.13393e-14
-21.893  1.1225e-14
-21.8909  1.1421e-14
-21.8887  1.16743e-14
-21.8865  1.17119e-14
-21.8843  1.13997e-14
-21.8821  1.08149e-14
-21.8799  1.01938e-14
-21.8776  9.78992e-15
-21.8753  9.72693e-15
-21.873  9.93247e-15
-21.8707  1.01867e-14
-21.8683  1.02539e-14
-21.866  1.00179e-14
-21.8636  9.54332e-15
-21.8611  9.03067e-15
-21.8587  8.69476e-15
-21.8563  8.64004e-15
-21.8538  8.80448e-15
-21.8513  9.00208e-15
-21.8488  9.03546e-15
-21.8462  8.81115e-15
-21.8437  8.39062e-15
-21.8411  7.94991e-15
-21.8385  7.67435e-15
-21.8359  7.65127e-15
-21.8332  7.82283e-15
-21.8306  8.02403e-15
-21.8279  8.08099e-15
-21.8252  7.91086e-15
-21.8224  7.56562e-15
-21.8197  7.19657e-15
-21.8169  6.96295e-15
-21.8141  6.93931e-15
-21.8113  7.07538e-15
-21.8085  7.22979e-15
-21.8056  7.2555e-15
-21.8028  7.08587e-15
-21.7999  6.77133e-15
-21.7969  6.44703e-15
-21.794  6.25232e-15
-21.791  6.25012e-15
-21.7881  6.39291e-15
-21.7851  6.55329e-15
-21.782  6.59969e-15
-21.779  6.47182e-15
-21.7759  6.21247e-15
-21.7728  5.93874e-15
-21.7697  5.77139e-15
-21.7666  5.76453e-15
-21.7635  5.87651e-15
-21.7603  5.99739e-15
-21.7571  6.01537e-15
-21.7539  5.88229e-15
-21.7507  5.64037e-15
-21.7474  5.39553e-15
-21.7441  5.25459e-15
-21.7408  5.26346e-15
-21.7375  5.38235e-15
-21.7342  5.51101e-15
-21.7308  5.5481e-15
-21.7275  5.44918e-15
-21.7241  5.25002e-15
-21.7206  5.04278e-15
-21.7172  4.92043e-15
-21.7137  4.92264e-15
-21.7102  5.01441e-15
-21.7067  5.10897e-15
-21.7032  5.12014e-15
-21.6997  5.01298e-15
-21.6961  4.82322e-15
-21.6925  4.63509e-15
-21.6889  4.53144e-15
-21.6853  4.54597e-15
-21.6816  4.64501e-15
-21.678  4.74868e-15
-21.6743  4.77801e-15
-21.6705  4.70006e-15
-21.6668  4.54494e-15
-21.6631  4.38595e-15
-21.6593  4.29532e-15
-21.6555  4.30218e-15
-21.6517  4.37695e-15
-21.6478  4.45052e-15
-21.644  4.45602e-15
-21.6401  4.36816e-15
-21.6362  4.21739e-15
-21.6323  4.07119e-15
-21.6283  3.99429e-15
-21.6244  4.01135e-15
-21.6204  4.09376e-15
-21.6164  4.17742e-15
-21.6123  4.20046e-15
-21.6083  4.13843e-15
-21.6042  4.01675e-15
-21.6001  3.89395e-15
-21.596  3.82634e-15
-21.5919  3.83521e-15
-21.5877  3.89553e-15
-21.5836  3.95211e-15
-21.5794  3.953e-15
-21.5752  3.88014e-15
-21.5709  3.75949e-15
-21.5667  3.64527e-15
-21.5624  3.58806e-15
-21.5581  3.60577e-15
-21.5538  3.67407e-15
-21.5494  3.74149e-15
-21.5451  3.75951e-15
-21.5407  3.71011e-15
-21.5363  3.61462e-15
-21.5319  3.51975e-15
-21.5274  3.46923e-15
-21.523  3.47845e-15
-21.5185  3.52632e-15
-21.514  3.56894e-15
-21.5095  3.56616e-15
-21.5049  3.5054e-15
-21.5004  3.40871e-15
-21.4958  3.3195e-15
-21.4912  3.27711e-15
-21.4865  3.29429e-15
-21.4819  3.35048e-15
-21.4772  3.40451e-15
-21.4725  3.4186e-15
-21.4678  3.37958e-15
-21.4631  3.30522e-15
-21.4583  3.23241e-15
-21.4536  3.19483e-15
-21.4488  3.20332e-15
-21.4439  3.24033e-15
-21.4391  3.2713e-15
-21.4343  3.26564e-15
-21.4294  3.21497e-15
-21.4245  3.13784e-15
-21.4196  3.06866e-15
-21.4146  3.03762e-15
-21.4097  3.05349e-15
-21.4047  3.09914e-15
-21.3997  3.14202e-15
-21.3947  3.15307e-15
-21.3896  3.12291e-15
-21.3846  3.06601e-15
-21.3795  3.01103e-15
-21.3744  2.98338e-15
-21.3692  2.9904e-15
-21.3641  3.01779e-15
-21.3589  3.0389e-15
-21.3537  3.03104e-15
-21.3485  2.98906e-15
-21.3433  2.92829e-15
-21.3381  2.87547e-15
-21.3328  2.85324e-15
-21.3275  2.86728e-15
-21.3222  2.90361e-15
-21.3169  2.93708e-15
-21.3115  2.94587e-15
-21.3061  2.9235e-15
-21.3007  2.88139e-15
-21.2953  2.84112e-15
-21.2899  2.82116e-15
-21.2845  2.82619e-15
-21.279  2.84493e-15
-21.2735  2.85759e-15
-21.268  2.8481e-15
-21.2624  2.81379e-15
-21.2569  2.76701e-15
-21.2513  2.72783e-15
-21.2457  2.7125e-15
-21.2401  2.72435e-15
-21.2344  2.75234e-15
-21.2288  2.77778e-15
-21.2231  2.78498e-15
-21.2174  2.76966e-15
-21.2117  2.74037e-15
-21.206  2.71243e-15
-21.2002  2.69848e-15
-21.1944  2.70111e-15
-21.1886  2.71196e-15
-21.1828  2.71728e-15
-21.1769  2.70666e-15
-21.1711  2.67934e-15
-21.1652  2.64478e-15
-21.1593  2.61715e-15
-21.1534  2.60726e-15
-21.1474  2.61663e-15
-21.1415  2.63706e-15
-21.1355  2.65558e-15
-21.1295  2.66177e-15
-21.1234  2.65302e-15
-21.1174  2.63507e-15
-21.1113  2.61767e-15
-21.1052  2.6084e-15
-21.0991  2.60833e-15
-21.093  2.61186e-15
-21.0869  2.61075e-15
-21.0807  2.59942e-15
-21.0745  2.5786e-15
-21.0683  2.55493e-15
-21.0621  2.53727e-15
-21.0558  2.53168e-15
-21.0496  2.53834e-15
-21.0433  2.55181e-15
-21.0369  2.56434e-15
-21.0306  2.57004e-15
-21.0243  2.56755e-15
-21.0179  2.55985e-15
-21.0115  2.55159e-15
-21.0051  2.54597e-15
-20.9987  2.5429e-15
-20.9922  2.53958e-15
-20.9857  2.53274e-15
-20.9792  2.52111e-15
-20.9727  2.50646e-15
-20.9662  2.4927e-15
-20.9596  2.48376e-15
-20.9531  2.48157e-15
-20.9465  2.48532e-15
-20.9399  2.49232e-15
-20.9332  2.4996e-15
-20.9266  2.50529e-15
-20.9199  2.5089e-15
-20.9132  2.51065e-15
-20.9065  2.51047e-15
-20.8998  2.50764e-15
-20.893  2.50132e-15
-20.8862  2.49146e-15
-20.8794  2.47948e-15
-20.8726  2.46792e-15
-20.8658  2.45927e-15
-20.8589  2.45468e-15
-20.8521  2.45351e-15
-20.8452  2.45397e-15
-20.8382  2.45462e-15
-20.8313  2.45551e-15
-20.8243  2.45818e-15
-20.8174  2.46432e-15
-20.8104  2.474e-15
-20.8034  2.48462e-15
-20.7963  2.49166e-15
-20.7893  2.49093e-15
-20.7822  2.4811e-15
-20.7751  2.46494e-15
-20.768  2.4483e-15
-20.7608  2.43716e-15
-20.7537  2.43444e-15
-20.7465  2.43851e-15
-20.7393  2.44435e-15
-20.7321  2.44685e-15
-20.7249  2.44421e-15
-20.7176  2.43928e-15
-20.7103  2.43787e-15
-20.703  2.44491e-15
-20.6957  2.46071e-15
-20.6884  2.47982e-15
-20.681  2.49344e-15
-20.6736  2.4942e-15
-20.6663  2.48059e-15
-20.6588  2.45828e-15
-20.6514  2.43738e-15
-20.6439  2.42701e-15
-20.6365  2.43026e-15
-20.629  2.44263e-15
-20.6215  2.4549e-15
-20.6139  2.45892e-15
-20.6064  2.45279e-15
-20.5988  2.44224e-15
-20.5912  2.43723e-15
-20.5836  2.44561e-15
-20.5759  2.46769e-15
-20.5683  2.49506e-15
-20.5606  2.51475e-15
-20.5529  2.51649e-15
-20.5452  2.49883e-15
-20.5375  2.47043e-15
-20.5297  2.4456e-15
-20.522  2.43635e-15
-20.5142  2.4457e-15
-20.5063  2.46617e-15
-20.4985  2.48443e-15
-20.4907  2.48952e-15
-20.4828  2.47968e-15
-20.4749  2.46364e-15
-20.467  2.45544e-15
-20.4591  2.46563e-15
-20.4511  2.49425e-15
-20.4431  2.52978e-15
-20.4351  2.55516e-15
-20.4271  2.5574e-15
-20.4191  2.53537e-15
-20.4111  2.5009e-15
-20.403  2.47243e-15
-20.3949  2.46466e-15
-20.3868  2.48033e-15
-20.3787  2.50882e-15
-20.3705  2.53273e-15
-20.3623  2.53848e-15
-20.3542  2.5247e-15
-20.346  2.50327e-15
-20.3377  2.49226e-15
-20.3295  2.50474e-15
-20.3212  2.54024e-15
-20.3129  2.58396e-15
-20.3046  2.61473e-15
-20.2963  2.61704e-15
-20.288  2.59031e-15
-20.2796  2.54972e-15
-20.2712  2.51784e-15
-20.2628  2.51195e-15
-20.2544  2.53424e-15
-20.2459  2.57079e-15
-20.2375  2.60012e-15
-20.229  2.60616e-15
-20.2205  2.58818e-15
-20.212  2.56138e-15
-20.2034  2.54791e-15
-20.1949  2.56321e-15
-20.1863  2.60603e-15
-20.1777  2.65808e-15
-20.1691  2.69404e-15
-20.1605  2.696e-15
-20.1518  2.66421e-15
-20.1431  2.61737e-15
-20.1344  2.58231e-15
-20.1257  2.57873e-15
-20.117  2.60803e-15
-20.1082  2.65279e-15
-20.0995  2.68737e-15
-20.0907  2.69337e-15
-20.0819  2.67089e-15
-20.073  2.63872e-15
-20.0642  2.62314e-15
-20.0553  2.64183e-15
-20.0464  2.69249e-15
-20.0375  2.75312e-15
-20.0286  2.79413e-15
-20.0196  2.79535e-15
-20.0107  2.75807e-15
-20.0017  2.70483e-15
-19.9927  2.66678e-15
-19.9837  2.66597e-15
-19.9746  2.70278e-15
-19.9656  2.75602e-15
-19.9565  2.79577e-15
-19.9474  2.80138e-15
-19.9383  2.77408e-15
-19.9291  2.7365e-15
-19.92  2.71916e-15
-19.9108  2.74186e-15
-19.9016  2.80101e-15
-19.8924  2.87058e-15
-19.8831  2.91657e-15
-19.8739  2.91664e-15
-19.8646  2.87341e-15
-19.8553  2.81355e-15
-19.846  2.7727e-15
-19.8367  2.77519e-15
-19.8273  2.82011e-15
-19.818  2.88219e-15
-19.8086  2.92708e-15
-19.7992  2.93198e-15
-19.7897  2.89951e-15
-19.7803  2.85644e-15
-19.7708  2.83769e-15
-19.7614  2.86512e-15
-19.7519  2.93352e-15
-19.7423  3.01249e-15
-19.7328  3.06346e-15
-19.7232  3.06195e-15
-19.7137  3.01226e-15
-19.7041  2.9455e-15
-19.6944  2.90206e-15
-19.6848  2.90844e-15
-19.6752  2.96218e-15
-19.6655  3.03358e-15
-19.6558  3.08366e-15
-19.6461  3.08752e-15
-19.6363  3.04948e-15
-19.6266  3.00081e-15
-19.6168  2.98104e-15
-19.607  3.014e-15
-19.5972  3.09254e-15
-19.5874  3.1815e-15
-19.5776  3.23748e-15
-19.5677  3.23397e-15
-19.5578  3.17723e-15
-19.5479  3.10326e-15
-19.538  3.05742e-15
-19.5281  3.06839e-15
-19.5181  3.13178e-15
-19.5081  3.21311e-15
-19.4981  3.26848e-15
-19.4881  3.27097e-15
-19.4781  3.22692e-15
-19.4681  3.17251e-15
-19.458  3.15216e-15
-19.4479  3.19157e-15
-19.4378  3.28129e-15
-19.4277  3.38096e-15
-19.4175  3.44205e-15
-19.4074  3.43608e-15
-19.3972  3.37163e-15
-19.387  3.29009e-15
-19.3768  3.24207e-15
-19.3665  3.2584e-15
-19.3563  3.33245e-15
-19.346  3.42443e-15
-19.3357  3.48527e-15
-19.3254  3.48604e-15
-19.3151  3.43549e-15
-19.3047  3.3752e-15
-19.2943  3.35476e-15
-19.2839  3.40168e-15
-19.2735  3.5038e-15
-19.2631  3.61503e-15
-19.2527  3.68139e-15
-19.2422  3.67244e-15
-19.2317  3.59957e-15
-19.2212  3.51002e-15
-19.2107  3.46009e-15
-19.2002  3.48271e-15
-19.1896  3.56858e-15
-19.1791  3.67209e-15
-19.1685  3.73864e-15
-19.1579  3.73732e-15
-19.1472  3.67974e-15
-19.1366  3.61341e-15
-19.1259  3.59344e-15
-19.1152  3.6491e-15
-19.1045  3.76505e-15
-19.0938  3.88885e-15
-19.0831  3.96068e-15
-19.0723  3.94823e-15
-19.0616  3.8661e-15
-19.0508  3.76809e-15
-19.0399  3.71656e-15
-19.0291  3.74652e-15
-19.0183  3.84558e-15
-19.0074  3.96168e-15
-18.9965  4.03424e-15
-18.9856  4.03047e-15
-18.9747  3.96527e-15
-18.9638  3.89274e-15
-18.9528  3.87392e-15
-18.9418  3.93975e-15
-18.9308  4.07119e-15
-18.9198  4.20875e-15
-18.9088  4.28633e-15
-18.8977  4.26978e-15
-18.8867  4.17747e-15
-18.8756  4.07048e-15
-18.8645  4.01773e-15
-18.8534  4.0563e-15
-18.8422  4.17015e-15
-18.8311  4.30007e-15
-18.8199  4.37905e-15
-18.8087  4.37243e-15
-18.7975  4.29898e-15
-18.7862  4.22009e-15
-18.775  4.20322e-15
-18.7637  4.2809e-15
-18.7524  4.42977e-15
-18.7411  4.5825e-15
-18.7298  4.66618e-15
-18.7185  4.64487e-15
-18.7071  4.54136e-15
-18.6957  4.42483e-15
-18.6843  4.37134e-15
