-20.5  -2.21829e-05
-20.5  -2.46477e-06
-20.5  -8.87319e-07
-20.5  -4.52716e-07
-20.5  -2.73867e-07
-20.5  -1.83334e-07
-20.4999  -1.31264e-07
-20.4999  -9.85951e-08
-20.4999  -7.67619e-08
-20.4999  -6.1453e-08
-20.4998  -5.03059e-08
-20.4998  -4.19382e-08
-20.4998  -3.54972e-08
-20.4997  -3.04338e-08
-20.4997  -2.63814e-08
-20.4996  -2.30877e-08
-20.4996  -2.03746e-08
-20.4995  -1.81131e-08
-20.4995  -1.62083e-08
-20.4994  -1.4589e-08
-20.4994  -1.32009e-08
-20.4993  -1.20018e-08
-20.4992  -1.09591e-08
-20.4992  -1.00467e-08
-20.4991  -9.24363e-09
-20.499  -8.53321e-09
-20.4989  -7.90169e-09
-20.4989  -7.3378e-09
-20.4988  -6.83222e-09
-20.4987  -6.37718e-09
-20.4986  -5.96616e-09
-20.4985  -5.59366e-09
-20.4984  -5.25501e-09
-20.4983  -4.94623e-09
-20.4982  -4.66391e-09
-20.4981  -4.40512e-09
-20.498  -4.1673e-09
-20.4979  -3.94825e-09
-20.4978  -3.74604e-09
-20.4976  -3.559e-09
-20.4975  -3.38565e-09
-20.4974  -3.22467e-09
-20.4973  -3.07492e-09
-20.4971  -2.93538e-09
-20.497  -2.80514e-09
-20.4969  -2.6834e-09
-20.4967  -2.56942e-09
-20.4966  -2.46257e-09
-20.4965  -2.36225e-09
-20.4963  -2.26796e-09
-20.4962  -2.17921e-09
-20.496  -2.09558e-09
-20.4958  -2.01668e-09
-20.4957  -1.94217e-09
-20.4955  -1.87172e-09
-20.4954  -1.80504e-09
-20.4952  -1.74188e-09
-20.495  -1.68198e-09
-20.4948  -1.62512e-09
-20.4947  -1.57111e-09
-20.4945  -1.51976e-09
-20.4943  -1.47088e-09
-20.4941  -1.42434e-09
-20.4939  -1.37998e-09
-20.4937  -1.33766e-09
-20.4935  -1.29727e-09
-20.4933  -1.25869e-09
-20.4931  -1.22181e-09
-20.4929  -1.18653e-09
-20.4927  -1.15276e-09
-20.4925  -1.12042e-09
-20.4923  -1.08943e-09
-20.4921  -1.05971e-09
-20.4919  -1.0312e-09
-20.4916  -1.00383e-09
-20.4914  -9.77533e-10
-20.4912  -9.52265e-10
-20.4909  -9.27969e-10
-20.4907  -9.04595e-10
-20.4905  -8.82098e-10
-20.4902  -8.60434e-10
-20.49  -8.39562e-10
-20.4897  -8.19445e-10
-20.4895  -8.00046e-10
-20.4892  -7.81332e-10
-20.489  -7.63271e-10
-20.4887  -7.45832e-10
-20.4885  -7.28988e-10
-20.4882  -7.12712e-10
-20.4879  -6.96979e-10
-20.4877  -6.81764e-10
-20.4874  -6.67045e-10
-20.4871  -6.52801e-10
-20.4868  -6.39012e-10
-20.4865  -6.25658e-10
-20.4863  -6.12722e-10
-20.486  -6.00186e-10
-20.4857  -5.88033e-10
-20.4854  -5.76248e-10
-20.4851  -5.64817e-10
-20.4848  -5.53726e-10
-20.4845  -5.42961e-10
-20.4842  -5.32509e-10
-20.4839  -5.22359e-10
-20.4835  -5.125e-10
-20.4832  -5.02919e-10
-20.4829  -4.93607e-10
-20.4826  -4.84553e-10
-20.4823  -4.75749e-10
-20.4819  -4.67185e-10
-20.4816  -4.58852e-10
-20.4813  -4.50743e-10
-20.4809  -4.42848e-10
-20.4806  -4.35162e-10
-20.4802  -4.27676e-10
-20.4799  -4.20384e-10
-20.4795  -4.13278e-10
-20.4792  -4.06354e-10
-20.4788  -3.99604e-10
-20.4785  -3.93023e-10
-20.4781  -3.86605e-10
-20.4778  -3.80344e-10
-20.4774  -3.74237e-10
-20.477  -3.68278e-10
-20.4766  -3.62461e-10
-20.4763  -3.56783e-10
-20.4759  -3.51239e-10
-20.4755  -3.45825e-10
-20.4751  -3.40537e-10
-20.4747  -3.35371e-10
-20.4743  -3.30323e-10
-20.4739  -3.2539e-10
-20.4735  -3.20569e-10
-20.4731  -3.15855e-10
-20.4727  -3.11246e-10
-20.4723  -3.06739e-10
-20.4719  -3.02331e-10
-20.4715  -2.98018e-10
-20.4711  -2.93799e-10
-20.4707  -2.8967e-10
-20.4702  -2.85629e-10
-20.4698  -2.81673e-10
-20.4694  -2.778e-10
-20.469  -2.74008e-10
-20.4685  -2.70295e-10
-20.4681  -2.66657e-10
-20.4677  -2.63095e-10
-20.4672  -2.59604e-10
-20.4668  -2.56183e-10
-20.4663  -2.52831e-10
-20.4659  -2.49546e-10
-20.4654  -2.46326e-10
-20.465  -2.43168e-10
-20.4645  -2.40073e-10
-20.464  -2.37037e-10
-20.4636  -2.34059e-10
-20.4631  -2.31139e-10
-20.4626  -2.28274e-10
-20.4621  -2.25463e-10
-20.4617  -2.22705e-10
-20.4612  -2.19998e-10
-20.4607  -2.17342e-10
-20.4602  -2.14734e-10
-20.4597  -2.12174e-10
-20.4592  -2.09661e-10
-20.4587  -2.07193e-10
-20.4582  -2.04769e-10
-20.4577  -2.02389e-10
-20.4572  -2.00051e-10
-20.4567  -1.97754e-10
-20.4562  -1.95498e-10
-20.4557  -1.93281e-10
-20.4552  -1.91103e-10
-20.4546  -1.88962e-10
-20.4541  -1.86858e-10
-20.4536  -1.84789e-10
-20.4531  -1.82756e-10
-20.4525  -1.80757e-10
-20.452  -1.78792e-10
-20.4514  -1.76859e-10
-20.4509  -1.74959e-10
-20.4504  -1.7309e-10
-20.4498  -1.71251e-10
-20.4493  -1.69443e-10
-20.4487  -1.67664e-10
-20.4482  -1.65913e-10
-20.4476  -1.64191e-10
-20.447  -1.62496e-10
-20.4465  -1.60829e-10
-20.4459  -1.59187e-10
-20.4453  -1.57571e-10
-20.4447  -1.55981e-10
-20.4442  -1.54415e-10
-20.4436  -1.52874e-10
-20.443  -1.51356e-10
-20.4424  -1.49862e-10
-20.4418  -1.4839e-10
-20.4412  -1.46941e-10
-20.4406  -1.45514e-10
-20.44  -1.44108e-10
-20.4394  -1.42723e-10
-20.4388  -1.41358e-10
-20.4382  -1.40014e-10
-20.4376  -1.3869e-10
-20.437  -1.37385e-10
-20.4364  -1.36099e-10
-20.4358  -1.34832e-10
-20.4351  -1.33583e-10
-20.4345  -1.32352e-10
-20.4339  -1.31139e-10
-20.4332  -1.29943e-10
-20.4326  -1.28764e-10
-20.432  -1.27601e-10
-20.4313  -1.26455e-10
-20.4307  -1.25325e-10
-20.43  -1.24211e-10
-20.4294  -1.23112e-10
-20.4287  -1.22028e-10
-20.4281  -1.20959e-10
-20.4274  -1.19905e-10
-20.4268  -1.18865e-10
-20.4261  -1.17839e-10
-20.4254  -1.16827e-10
-20.4247  -1.15828e-10
-20.4241  -1.14843e-10
-20.4234  -1.13871e-10
-20.4227  -1.12912e-10
-20.422  -1.11966e-10
-20.4213  -1.11032e-10
-20.4207  -1.1011e-10
-20.42  -1.092e-10
-20.4193  -1.08302e-10
-20.4186  -1.07415e-10
-20.4179  -1.0654e-10
-20.4172  -1.05677e-10
-20.4165  -1.04824e-10
-20.4157  -1.03982e-10
-20.415  -1.03151e-10
-20.4143  -1.0233e-10
-20.4136  -1.01519e-10
-20.4129  -1.00719e-10
-20.4121  -9.99281e-11
-20.4114  -9.91474e-11
-20.4107  -9.83763e-11
-20.41  -9.76147e-11
-20.4092  -9.68624e-11
-20.4085  -9.61192e-11
-20.4077  -9.53851e-11
-20.407  -9.46599e-11
-20.4062  -9.39435e-11
-20.4055  -9.32356e-11
-20.4047  -9.25362e-11
-20.404  -9.18451e-11
-20.4032  -9.11623e-11
-20.4024  -9.04875e-11
-20.4017  -8.98206e-11
-20.4009  -8.91615e-11
-20.4001  -8.85101e-11
-20.3994  -8.78663e-11
-20.3986  -8.72299e-11
-20.3978  -8.66009e-11
-20.397  -8.59791e-11
-20.3962  -8.53645e-11
-20.3954  -8.47569e-11
-20.3946  -8.41562e-11
-20.3938  -8.35623e-11
-20.393  -8.29752e-11
-20.3922  -8.23946e-11
-20.3914  -8.18206e-11
-20.3906  -8.1253e-11
-20.3898  -8.06916e-11
-20.389  -8.01365e-11
-20.3882  -7.95876e-11
-20.3873  -7.90446e-11
-20.3865  -7.85076e-11
-20.3857  -7.79765e-11
-20.3849  -7.74512e-11
-20.384  -7.69315e-11
-20.3832  -7.64175e-11
-20.3824  -7.59091e-11
-20.3815  -7.54061e-11
-20.3807  -7.49085e-11
-20.3798  -7.44162e-11
-20.379  -7.39292e-11
-20.3781  -7.34473e-11
-20.3772  -7.29706e-11
-20.3764  -7.24988e-11
-20.3755  -7.2032e-11
-20.3747  -7.157e-11
-20.3738  -7.11128e-11
-20.3729  -7.06604e-11
-20.372  -7.02127e-11
-20.3712  -6.97696e-11
-20.3703  -6.9331e-11
-20.3694  -6.8897e-11
-20.3685  -6.84674e-11
-20.3676  -6.80421e-11
-20.3667  -6.76212e-11
-20.3658  -6.72046e-11
-20.3649  -6.67922e-11
-20.364  -6.63839e-11
-20.3631  -6.59797e-11
-20.3622  -6.55795e-11
-20.3613  -6.51834e-11
-20.3604  -6.47911e-11
-20.3595  -6.44027e-11
-20.3585  -6.40181e-11
