-10  1.4406e-12  -1.45151e-12
-10  -4.39901e-14  -1.50326e-13
-10  -8.48463e-14  -1.15687e-13
-9.99999  -9.37281e-14  -1.10358e-13
-9.99999  -9.68367e-14  -1.08582e-13
-9.99998  -9.86131e-14  -1.08582e-13
-9.99997  -9.95012e-14  -1.07693e-13
-9.99996  -9.99453e-14  -1.06805e-13
-9.99995  -1.00389e-13  -1.05917e-13
-9.99993  -1.00834e-13  -1.05029e-13
-9.99992  -1.00834e-13  -1.03252e-13
-9.9999  -1.00834e-13  -1.02364e-13
-9.99989  -1.00389e-13  -1.02364e-13
-9.99987  -9.99453e-14  -1.01476e-13
-9.99985  -9.95012e-14  -1.01476e-13
-9.99982  -9.90572e-14  -1.01476e-13
-9.9998  -9.86131e-14  -1.00588e-13
-9.99977  -9.86131e-14  -1.00588e-13
-9.99975  -9.8169e-14  -1.00588e-13
-9.99972  -9.8169e-14  -1.00588e-13
-9.99969  -9.8169e-14  -1.00588e-13
-9.99966  -9.8169e-14  -1.00588e-13
-9.99963  -9.86131e-14  -1.01476e-13
-9.99959  -9.90572e-14  -1.01476e-13
-9.99956  -9.95012e-14  -1.01476e-13
-9.99952  -9.99453e-14  -1.01476e-13
-9.99948  -9.99453e-14  -1.01476e-13
-9.99944  -1.00389e-13  -1.01476e-13
-9.9994  -1.00389e-13  -1.01476e-13
-9.99936  -9.99453e-14  -1.01476e-13
-9.99932  -9.99453e-14  -1.01476e-13
-9.99927  -9.95012e-14  -1.00588e-13
-9.99922  -9.90572e-14  -1.00588e-13
-9.99917  -9.86131e-14  -1.00588e-13
-9.99912  -9.86131e-14  -1.00588e-13
-9.99907  -9.8169e-14  -1.00588e-13
-9.99902  -9.8169e-14  -1.00588e-13
-9.99897  -9.86131e-14  -1.00588e-13
-9.99891  -9.86131e-14  -1.00588e-13
-9.99885  -9.90572e-14  -1.00588e-13
-9.99879  -9.95012e-14  -1.01476e-13
-9.99873  -9.99453e-14  -1.01476e-13
-9.99867  -9.99453e-14  -1.01476e-13
-9.99861  -1.00389e-13  -1.01476e-13
-9.99854  -1.00389e-13  -1.01476e-13
-9.99848  -1.00389e-13  -1.01476e-13
-9.99841  -9.99453e-14  -1.01476e-13
